row,episode,episode_step_start,episode_step_end,window_index,chunk_index,label,credit_source,policy_subtask,policy_command,relabeled_subtask,relabeled_command,n_suggested,policy_subtask_raw
816,7,701,710,57,10,BAD,direct,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped normally, maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
817,7,711,720,57,11,BAD,direct,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped normally, maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
818,7,721,730,57,12,GOOD,,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remained stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
819,7,731,740,57,13,GOOD,,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remained stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
820,7,741,750,57,14,GOOD,,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remained stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
821,7,751,760,58,0,GOOD,,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
822,7,761,770,58,1,GOOD,,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
823,7,771,780,58,2,GOOD,,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
824,7,781,790,58,3,GOOD,,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
825,7,791,800,58,4,GOOD,,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
826,7,801,810,58,5,BAD,precursor,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
827,7,811,820,58,6,BAD,direct,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
828,7,821,830,58,7,BAD,direct,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
829,7,831,840,58,8,BAD,precursor,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
830,7,841,850,58,9,BAD,precursor,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
831,7,851,860,58,10,BAD,precursor,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
832,7,861,870,58,11,BAD,direct,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
833,7,871,880,58,12,BAD,direct,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
834,7,881,890,58,13,BAD,direct,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
835,7,891,900,58,14,BAD,direct,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
836,7,901,910,59,0,GOOD,,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
837,7,911,920,59,1,,,"The vehicle remains stopped, steadily maintaining its position.",stop,,,0,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
838,7,921,930,59,2,,,"The vehicle remains stopped, steadily maintaining its position.",stop,,,0,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
839,7,931,940,59,3,,,"The vehicle remains stopped, steadily maintaining its position.",stop,,,0,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
840,7,941,950,59,4,,,"The vehicle remains stopped, steadily maintaining its position.",stop,,,0,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
841,7,951,960,59,5,,,"The vehicle remains stopped, steadily maintaining its position.",stop,,,0,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
842,7,961,970,59,6,,,"The vehicle remains stopped, steadily maintaining its position.",stop,,,0,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
843,7,971,980,59,7,BAD,precursor,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
844,7,981,990,59,8,BAD,precursor,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
845,7,991,1000,59,9,BAD,direct,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
846,7,1001,1010,59,10,BAD,direct,The vehicle steadily decelerates to a stop while maintaining a straight course.,decelerate,"The vehicle remains stopped, steadily maintaining its position.",stop,1,<loc1022>The vehicle steadily decelerates to a stop while maintaining a straight course.;<loc1021>
847,7,1011,1020,59,11,GOOD,,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped, steadily maintaining its position.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
848,7,1021,1030,59,12,,,"The vehicle remains stopped, steadily maintaining its position.",stop,,,0,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
849,7,1031,1040,59,13,,,"The vehicle remains stopped, steadily maintaining its position.",stop,,,0,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
850,7,1041,1050,59,14,,,"The vehicle remains stopped, steadily maintaining its position.",stop,,,0,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
851,7,1051,1060,60,0,GOOD,,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped normally, maintaining a steady course.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
852,7,1061,1070,60,1,GOOD,,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped normally, maintaining a steady course.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
853,7,1071,1080,60,2,BAD,direct,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped normally, maintaining a steady course.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
854,7,1081,1090,60,3,,,"The vehicle remains stopped, steadily maintaining its position.",stop,,,0,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
855,7,1091,1100,60,4,,,"The vehicle remains stopped, steadily maintaining its position.",stop,,,0,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
856,7,1101,1110,60,5,,,"The vehicle remains stopped, steadily maintaining its position.",stop,,,0,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
857,7,1111,1120,60,6,,,"The vehicle remains stopped, steadily maintaining its position.",stop,,,0,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
858,7,1121,1130,60,7,,,"The vehicle remains stopped, steadily maintaining its position.",stop,,,0,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
859,7,1131,1140,60,8,BAD,precursor,The vehicle remains stopped normally.,stop,"The vehicle remains stopped normally, maintaining a steady course.",stop,1,<loc1022>The vehicle remains stopped normally.;<loc1021>
860,7,1141,1150,60,9,BAD,precursor,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped normally, maintaining a steady course.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
861,7,1151,1160,60,10,BAD,direct,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped normally, maintaining a steady course.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
862,7,1161,1170,60,11,BAD,direct,"The vehicle remains stopped, steadily maintaining its position.",stop,"The vehicle remains stopped normally, maintaining a steady course.",stop,1,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
863,7,1171,1180,60,12,,,"The vehicle remains stopped, steadily maintaining its position.",stop,,,0,"<loc1022>The vehicle remains stopped, steadily maintaining its position.;<loc1021>"
